Company,Price,Price Extended Hours,P/E,Market Cap,Ticker,Open,Previous Close,52 Wk High,52 Wk Low,Industry,Shares Outstanding,Volume,Volume Average,Change,Change %,Change % Extended Hours,Change Extended Hours,Date
,32.7,32.09,10.2044,8233938480.0,TPR,32.64,31.6,47.0498,26.39,Specialty Retailers,251802400.0,5095269.0,4846496.0,1.1,0.03481,-0.018654,-0.61,2022-06-24
,59.79,59.55,30.7587,14956020075.0,TRMB,59.76,59.16,96.4874,58.52,Software & IT Services,250142500.0,1780064.0,1219251.0,0.63,0.010648999999999999,-0.004014,-0.24,2022-06-24
,110.07,110.92,8.7096,25018536762.0,TROW,108.96,107.68,224.555,106.61,Investment Banking & Investment Services,227296600.0,1991370.0,1713679.0,2.39,0.022195,0.007722,0.85,2022-06-24
,165.54,165.54,10.5152,39723143940.0,TRV,167.5,166.31,187.98,144.44,Insurance,239961000.0,1374646.0,1196589.0,-0.77,-0.0046300000000000004,0.0,0.0,2022-06-24
,196.13,193.82,22.0551,21943338208.0,TSCO,192.03,192.17,241.54,166.49,Specialty Retailers,111881600.0,1042260.0,1333897.0,3.96,0.020607,-0.011778,-2.31,2022-06-24
,699.0,706.145,89.5684,724170990000.0,TSLA,662.75,662.67,1243.49,593.5,Automobiles & Auto Parts,1036010000.0,39710645.0,31767082.0,36.33,0.054824000000000005,0.010222,7.145,2022-06-24
,84.11,84.33,7.6059,30409911623.0,TSN,84.35,83.92,100.72,69.88,Food & Tobacco,361549300.0,1979031.0,2164722.0,0.19,0.002264,0.002616,0.22,2022-06-24
,127.82,127.81,20.6875,29892036328.0,TT,127.79,126.68,207.06,125.52,"Machinery, Equipment & Components",233860400.0,1084554.0,1232880.0,1.14,0.008999,-7.824e-05,-0.01,2022-06-24
,126.16,123.52,33.9388,20453046584.0,TTWO,122.15,121.41,195.825,101.85,Leisure Products,162119900.0,2361059.0,4274276.0,4.75,0.039124,-0.020926,-2.64,2022-06-24
,37.99,39.99,153.7381,29031224793.0,TWTR,37.5,37.22,73.34,31.3,Software & IT Services,764180700.0,14717735.0,24711351.0,0.77,0.020687999999999998,0.052645,2.0,2022-06-24
,155.92,156.98,17.6185,143779117688.0,TXN,155.72,154.08,202.26,153.035,Semiconductors & Semiconductor Equipment,922133900.0,5442107.0,5654492.0,1.84,0.011942,0.006797999999999999,1.06,2022-06-24
,61.34,61.86,17.545,12945870000.0,TXT,61.14,60.19,79.45,59.375,Aerospace & Defense,215083300.0,1369499.0,1281701.0,1.15,0.019106,0.008477,0.52,2022-06-24
,318.27,319.0,80.0256,13199831316.0,TYL,315.96,310.58,557.55,308.37,Software & IT Services,41473690.0,253341.0,342162.0,7.69,0.02476,0.002294,0.73,2022-06-24
,8.79,8.93,18.4255,4303566000.0,UA,8.79,8.66,22.995,8.0948,Textiles & Apparel,476336200.0,7263847.0,6143737.0,0.13,0.015012000000000001,0.015927,0.14,2022-06-24
,9.56,9.5601,9.9861,4303566000.0,UAA,9.58,9.46,27.28,8.965,Textiles & Apparel,476336200.0,7617151.0,9547994.0,0.1,0.010570999999999999,1.046e-05,0.0001,2022-06-24
,37.89,38.6,8.7719,12379837590.0,UAL,37.53,36.99,56.41,30.54,Passenger Transportation Services,326731000.0,16355298.0,12493147.0,0.9,0.024331000000000002,0.018737999999999998,0.71,2022-06-24
,42.94,42.94,84.055,13474740000.0,UDR,42.67,42.32,61.06,42.01,Residential & Commercial REIT,318401100.0,3047531.0,2133665.0,0.62,0.014650000000000002,0.0,0.0,2022-06-24
,105.44,109.22,9.1921,7844585220.0,UHS,105.61,104.87,165.0,103.68,Healthcare Providers & Services,74398570.0,1293744.0,741068.0,0.57,0.005435,0.03585,3.78,2022-06-24
,405.61,407.01,19.4315,21017927372.0,ULTA,399.71,392.67,438.6328,319.05,Specialty Retailers,51818070.0,964093.0,1061232.0,12.94,0.032954,0.003452,1.4,2022-06-24
,464.33,467.4,25.2756,435621219028.0,UNH,464.2,461.75,553.29,383.12,Healthcare Providers & Services,938171600.0,2550650.0,2956287.0,2.58,0.005587,0.006612,3.07,2022-06-24
,209.84,211.94,19.791,130937000000.0,UNP,211.15,208.49,278.94,195.675,Freight & Logistics Services,628025100.0,2236086.0,2881117.0,1.35,0.006475,0.010008,2.1,2022-06-24
,175.88,176.44,14.2028,152175100000.0,UPS,175.1,174.16,233.72,165.34,Freight & Logistics Services,873766400.0,3465108.0,3660671.0,1.72,0.009876000000000001,0.003184,0.56,2022-06-24
,265.96,269.88,12.2285,19045797199.0,URI,263.14,260.12,414.99,257.97,Professional & Commercial Services,71611510.0,781463.0,758353.0,5.84,0.022451,0.014739,3.92,2022-06-24
,46.36,46.46,9.8471,68878906400.0,USB,46.34,45.72,63.57,45.69,Banking Services,1485740000.0,11557116.0,7389433.0,0.64,0.013998,0.002157,0.1,2022-06-24
,196.16,196.67,32.7868,408633842560.0,V,195.98,193.52,252.67,186.67,Software & IT Services,2083166000.0,6490000.0,6931814.0,2.64,0.013642000000000001,0.0026,0.51,2022-06-24
,46.7,46.8,14.6541,18142001990.0,VFC,45.97,45.42,84.96,44.17,Textiles & Apparel,388479700.0,2331113.0,3589472.0,1.28,0.028180999999999998,0.002141,0.1,2022-06-24
,128.3,129.7,21.5363,52358768120.0,VLO,133.89,133.75,146.805,58.85,Oil & Gas,408096400.0,8490716.0,5027005.0,-5.45,-0.040748,0.010912,1.4,2022-06-24
,151.45,151.36,33.283,20127099200.0,VMC,152.82,151.04,213.65,148.99,Construction Materials,132896000.0,758125.0,737346.0,0.41,0.0027150000000000004,-0.0005943,-0.09,2022-06-24
,29.45,30.44,44.9313,5646846075.0,VNO,29.26,28.96,50.31,28.53,Residential & Commercial REIT,191743500.0,1742639.0,1502038.0,0.49,0.01692,0.033616,0.99,2022-06-24
,160.19,159.88,25.5943,25294321380.0,VRSK,160.01,158.23,231.57,157.3,Software & IT Services,157902000.0,815384.0,938408.0,1.96,0.012386999999999999,-0.001935,-0.31,2022-06-24
,163.88,163.72,22.6568,17952201824.0,VRSN,163.79,161.18,257.03,159.69,Software & IT Services,109544800.0,647486.0,807707.0,2.7,0.016751000000000002,-0.0009762999999999999,-0.16,2022-06-24
,253.51,253.59,26.2503,64836703560.0,VRTX,250.8,249.08,292.75,176.36,Biotechnology & Medical Research,255756000.0,963197.0,1589335.0,4.43,0.017785,0.0003156,0.08,2022-06-24
,50.24,50.24,127.6355,20080701920.0,VTR,48.76,48.43,64.02,45.44,Residential & Commercial REIT,399695500.0,1994049.0,2001945.0,1.81,0.037374,0.0,0.0,2022-06-24
,10.7,10.65,75.4,12511210000.0,VTRS,10.4,10.32,15.68,9.66,Pharmaceuticals,1212327000.0,12150049.0,11381601.0,0.38,0.036822,-0.004673,-0.05,2022-06-24
,49.15,49.36,9.5632,206412502600.0,VZ,49.23,49.16,57.445,45.5489,Telecommunications Services,4199644000.0,22005586.0,18939059.0,-0.01,-0.0002034,0.004273,0.21,2022-06-24
,88.0,87.5,27.3284,16072997600.0,WAB,87.4,86.32,100.045,76.3,"Machinery, Equipment & Components",182647700.0,868499.0,828506.0,1.68,0.019462,-0.005682,-0.5,2022-06-24
,324.26,324.26,28.0996,19531911348.0,WAT,326.2,321.49,428.22,288.32,Healthcare Equipment & Supplies,60235340.0,439536.0,393816.0,2.77,0.008616,0.0,0.0,2022-06-24
,40.73,40.73,5.8821,35181490582.0,WBA,40.525,40.2,55.0,39.715,Food & Drug Retailing,863773400.0,6439129.0,6262322.0,0.53,0.013184,0.0,0.0,2022-06-24
,49.95,50.51,8.4991,15642731610.0,WDC,49.473,49.24,75.72,43.85,"Computers, Phones & Household Electronics",313167800.0,4543486.0,3497860.0,0.71,0.014419,0.011211,0.56,2022-06-24
,91.88,92.35,21.4671,28982121860.0,WEC,92.67,92.05,108.39,86.84,Electrical Utilities & IPPs,315434500.0,1720735.0,1486610.0,-0.17,-0.0018470000000000001,0.005115,0.47,2022-06-24
,78.45,77.93,271.5067,35613773910.0,WELL,78.21,77.45,99.43,76.78,Residential & Commercial REIT,453967800.0,3573237.0,2415991.0,1.0,0.012912,-0.006627999999999999,-0.52,2022-06-24
,38.17,38.35,7.7817,144677735840.0,WFC,38.0,37.43,60.3,37.01,Banking Services,3790352000.0,31358082.0,23418756.0,0.74,0.01977,0.004716000000000001,0.18,2022-06-24
,155.52,156.2,5.8462,8740591027.0,WHR,156.83,155.36,245.44,153.01,Household Goods,56202360.0,1125283.0,965541.0,0.16,0.0010299999999999999,0.004372,0.68,2022-06-24
,145.41,143.7,32.1186,60368386518.0,WM,146.48,145.62,170.18,136.97,Professional & Commercial Services,415159800.0,1291864.0,1719881.0,-0.21,-0.001442,-0.01176,-1.71,2022-06-24
,31.75,32.08,26.8689,38671881000.0,WMB,32.43,32.34,37.97,23.53,Oil & Gas Related Equipment and Services,1218012000.0,10122629.0,8210089.0,-0.59,-0.018244,0.010394,0.33,2022-06-24
,119.38,120.49,25.6658,327238487000.0,WMT,119.97,119.46,160.77,117.27,Food & Drug Retailing,2741150000.0,8637951.0,12326187.0,-0.08,-0.0006697000000000001,0.009297999999999999,1.11,2022-06-24
,67.01,68.34,16.6465,17770609734.0,WRB,67.32,66.74,72.315,46.5269,Insurance,265193400.0,1311735.0,1459866.0,0.27,0.004046,0.019847999999999998,1.33,2022-06-24
,43.4,43.14,14.4194,11060576800.0,WRK,43.39,42.77,56.7,40.78,Containers & Packaging,254852000.0,2008774.0,2438944.0,0.63,0.01473,-0.005991,-0.26,2022-06-24
,289.89,289.89,31.3475,21473781481.0,WST,284.93,280.61,475.35,275.89,Healthcare Equipment & Supplies,74075620.0,635928.0,416910.0,9.28,0.033071,0.0,0.0,2022-06-24
,16.1,16.21,7.1327,6354120000.0,WU,16.3,16.225,24.62,15.69,Professional & Commercial Services,386034000.0,3599602.0,3525073.0,-0.125,-0.007704,0.006832,0.11,2022-06-24
,34.51,34.6,9.5799,25692625980.0,WY,34.67,34.42,42.86,31.0756,Residential & Commercial REIT,744498000.0,6357506.0,4938552.0,0.09,0.002615,0.0026079999999999996,0.09,2022-06-24
,59.34,60.4,69.5832,6727127000.0,WYNN,58.58,58.01,129.32,56.36,Hotels & Entertainment Services,115965000.0,3395066.0,3411465.0,1.33,0.022927,0.017863,1.06,2022-06-24
,65.85,66.05,22.0761,35865419805.0,XEL,66.47,65.88,76.63,61.155,Electrical Utilities & IPPs,544653300.0,3128951.0,3154887.0,-0.03,-0.00045539999999999996,0.003037,0.2,2022-06-24
,4070.0,,,48414620000.0,XLNX*,4205.26,4070.0,5000.0,2488.57,Semiconductors & Semiconductor Equipment,248382000.0,27.0,,0.0,0.0,,,2022-06-24
,94.89,95.43,15.957,399728205270.0,XOM,95.99,96.1,105.57,52.1,Oil & Gas,4212543000.0,29620780.0,28209896.0,-1.21,-0.012591000000000001,0.005691000000000001,0.54,2022-06-24
,35.36,36.0,21.178,7618368576.0,XRAY,35.96,35.59,66.98,34.81,Healthcare Equipment & Supplies,215451600.0,4212776.0,2609244.0,-0.23,-0.006462,0.0181,0.64,2022-06-24
,76.45,76.45,32.8798,13768086915.0,XYL,77.36,76.5,138.78,75.1,"Machinery, Equipment & Components",180092700.0,815133.0,976235.0,-0.05,-0.0006536000000000001,0.0,0.0,2022-06-24
,111.9,111.9,20.0181,31909829220.0,YUM,111.2,110.23,139.85,108.545,Hotels & Entertainment Services,285163800.0,1200539.0,1536338.0,1.67,0.015149999999999999,0.0,0.0,2022-06-24
,106.97,106.97,73.2578,22418483781.0,ZBH,106.01,105.27,162.5829,104.57,Healthcare Equipment & Supplies,209577300.0,1286511.0,1183073.0,1.7,0.016149,0.0,0.0,2022-06-24
,308.36,309.86,19.867,16193164618.0,ZBRA,304.45,300.74,615.0,290.4486,Electronic Equipment & Parts,52513830.0,436948.0,547483.0,7.62,0.025338,0.004864,1.5,2022-06-24
,53.12,53.12,8.4365,8040174144.0,ZION,52.24,51.82,75.44,47.061,Banking Services,151358700.0,2872791.0,1357526.0,1.3,0.025087,0.0,0.0,2022-06-24
,158.07,158.0,36.2104,74392278609.0,ZTS,159.14,157.8,249.27,154.33,Pharmaceuticals,470628700.0,1758065.0,2096360.0,0.27,0.001711,-0.0004428,-0.07,2022-06-24
,132.01,,,,FXAIX,,130.11,,,,,,,1.9,0.014603,,,2022-06-24
